Server_Date,Voltage,Power,Frequency,Energy,Power_Factor
18/06/21 10:30,120.0894175,84.29091841,59.97396584,100.978463,0.937498292
18/06/21 10:40,120.0855844,84.9078191,59.97421885,100.9898482,0.938844276
18/06/21 10:50,120.0817514,85.5247198,59.97447185,101.0012334,0.940190259
18/06/21 11:00,120.0779184,86.14162049,59.97472486,101.0126186,0.941536243
18/06/21 11:10,120.0740854,86.75852119,59.97497786,101.0240038,0.942882226
18/06/21 11:20,120.0702524,87.37542188,59.97523087,101.035389,0.94422821
18/06/21 11:30,120.0664194,87.99232258,59.97548387,101.0467742,0.945574194
18/06/21 11:40,120.0625863,88.60922328,59.97573688,101.0581594,0.946920177
18/06/21 11:50,120.0587533,89.22612397,59.97598988,101.0695446,0.948266161
18/06/21 12:00,120.0549203,89.84302467,59.97624288,101.0809298,0.949612144
18/06/21 12:10,120.0510873,90.45992536,59.97649589,101.092315,0.950958128
18/06/21 12:20,120.0472543,91.07682606,59.97674889,101.1037002,0.952304111
18/06/21 12:30,120.0434213,91.69372676,59.9770019,101.1150854,0.953650095
18/06/21 12:40,120.0395882,92.31062745,59.9772549,101.1264706,0.954996078
18/06/21 12:50,120.0357552,92.92752815,59.97750791,101.1378558,0.956342062
18/06/21 13:00,120.0319222,93.54442884,59.97776091,101.149241,0.957688046
18/06/21 13:10,120.0280892,94.16132954,59.97801392,101.1606262,0.959034029
18/06/21 13:20,120.0242562,94.77823023,59.97826692,101.1720114,0.960380013
18/06/21 13:30,120.0204231,95.39513093,59.97851992,101.1833966,0.961725996
18/06/21 13:40,120.0165901,96.01203163,59.97877293,101.1947818,0.96307198
18/06/21 13:50,120.0127571,96.62893232,59.97902593,101.206167,0.964417963
18/06/21 14:00,120.0089241,97.24583302,59.97927894,101.2175522,0.965763947
18/06/21 14:10,120.0050911,97.86273371,59.97953194,101.2289374,0.96710993
18/06/21 14:20,120.0012581,98.47963441,59.97978495,101.2403226,0.968455914
18/06/21 14:30,120.000872,98.1133206,59.98690801,101.2506072,0.967390385
18/06/21 14:40,120.0357527,89.29913978,59.98569892,101.2622581,0.948344086
18/06/21 14:50,120.0733871,78.45612903,59.97064516,101.2751613,0.925548387
18/06/21 15:00,120.113187,68.31266133,59.96289751,101.2872903,0.903911282
18/06/21 15:10,120.1335871,66.09698935,59.96844925,101.2975789,0.898745301
18/06/21 15:20,120.1326441,66.26711153,59.96754699,101.309875,0.899363409
18/06/21 15:30,120.1419424,66.21653822,59.96901629,101.320386,0.89916792
18/06/21 15:40,120.1435996,66.23550439,59.97979637,101.3313333,0.898796992
18/06/21 15:50,120.137901,66.29531955,59.96125313,101.34325,0.89906391
18/06/21 16:00,120.1399937,66.24097118,59.96957393,101.3541786,0.898672932
18/06/21 16:10,120.1521992,66.26570489,59.97362469,101.3641786,0.898884085
18/06/21 16:20,120.1445332,66.97954261,59.97820802,101.376193,0.90049906
18/06/21 16:30,120.1435056,66.31036654,59.95940476,101.3871579,0.899026316
18/06/21 16:40,120.1461153,66.28595865,59.96739348,101.3971429,0.898919173
18/06/21 16:50,120.1527538,66.34473997,59.97469612,101.4081068,0.89906485
18/06/21 17:00,120.1593922,66.31327381,59.98738095,101.4209643,0.898850251
18/06/21 17:10,120.1526128,66.35154135,59.97581454,101.4309821,0.899061717
18/06/21 17:20,120.1491855,66.47575188,59.95196429,101.4419643,0.899381579
18/06/21 17:30,120.0142011,98.19983396,59.97250627,101.4558421,0.968201754
18/06/21 17:40,120.1784242,66.60787907,59.95504386,101.4686667,0.899466165
18/06/21 17:50,120.1911028,66.43347118,59.97001566,101.4812751,0.89914881
18/06/21 18:00,120.19401,66.41698935,59.97542607,101.4925789,0.898550125
18/06/21 18:10,120.1691729,66.38168233,59.93109023,101.5025893,0.898738722
18/06/21 18:20,120.189505,66.68862155,59.96383145,101.5135893,0.899493734
18/06/21 18:30,120.1739286,66.45692982,59.95320175,101.5255179,0.898565476
18/06/21 18:40,120.1920395,66.36498747,59.97146303,101.5364821,0.898371241
18/06/21 18:50,120.1964505,66.63013158,59.98895363,101.5465263,0.899760652
18/06/21 19:00,120.1874185,66.4146084,59.96371867,101.5584464,0.89860683
18/06/21 19:10,120.1859117,66.39302318,59.96680764,101.5694107,0.898529449
18/06/21 19:20,120.1934305,66.5418979,59.98452721,101.5798393,0.899324828
18/06/21 19:30,120.1885088,66.49420113,59.97281328,101.5923509,0.898765351
18/06/21 19:40,120.1925125,66.44497494,59.97760652,101.6033158,0.898973371
18/06/21 19:50,120.1875439,66.4262594,59.96519737,101.6133393,0.898759712
18/06/21 20:00,120.1930827,66.37800439,59.96826441,101.6243036,0.898703634
18/06/21 20:10,120.1892262,66.37383772,59.97559524,101.6362281,0.898764724
18/06/21 20:20,120.1931203,66.57522556,59.97350564,101.6462321,0.898736842
18/06/21 20:30,120.1904699,66.41180451,59.97347431,101.6572321,0.898813283
18/06/21 20:40,120.1843296,66.39772556,59.9576911,101.6692857,0.898849624
18/06/21 20:50,120.1909273,66.45702694,59.97923559,101.680125,0.898739662
18/06/21 21:00,120.1847776,66.41054825,59.96973684,101.6911228,0.89904386
18/06/21 21:10,120.1888659,66.48163221,59.9625,101.7029123,0.899062343
18/06/21 21:20,120.1873778,66.52279762,59.97303885,101.7130877,0.899183584
18/06/21 21:30,120.1736936,69.03927318,59.97382519,101.7244386,0.905641917
18/06/21 21:40,120.1769298,66.41242794,59.9591698,101.7363571,0.898830827
18/06/21 21:50,120.185235,66.48190789,59.97128759,101.7471964,0.899131892
18/06/21 22:00,120.1856548,66.44014098,59.96932018,101.7573509,0.89891792
18/06/21 22:10,120.1934712,66.3785119,59.97212093,101.7686024,0.898622494
18/06/21 22:20,120.1953634,66.57852444,59.97938283,101.7811053,0.899473684
18/06/21 22:30,120.1852757,66.42677005,59.9668703,101.7912679,0.89902381
18/06/21 22:40,120.192547,66.38828321,59.97800125,101.8030526,0.898690789
18/06/21 22:50,120.1844549,66.42523183,59.9637594,101.8141579,0.899003446
18/06/21 23:00,120.1927882,66.48206767,59.97515977,101.8241607,0.899275376
18/06/21 23:10,120.185683,66.39419799,59.9608114,101.8351429,0.899079574
18/06/21 23:20,120.1836842,66.49893484,59.95615602,101.8469286,0.899258145
18/06/21 23:30,120.1959398,66.39725564,59.97911341,101.8580526,0.899182018
18/06/21 23:40,120.1922494,66.69885965,59.98029762,101.8680536,0.900048559
18/06/21 23:50,120.1871084,66.41580827,59.93846491,101.8799107,0.899095865
19/06/21 00:00,120.175235,66.42664787,59.94647556,101.891,0.899009712
19/06/21 00:10,120.1857456,66.37748747,59.97093672,101.9019649,0.898933584
19/06/21 00:20,120.1796084,66.59029762,59.96140977,101.9139123,0.899607769
19/06/21 00:30,120.1790915,66.40349937,59.96846491,101.9247544,0.898901942
19/06/21 00:40,120.1946898,66.37172306,59.98087093,101.9349107,0.898726504
19/06/21 00:50,120.1885276,66.3997807,59.97439223,101.945875,0.899073935
19/06/21 01:00,120.1779825,66.3856297,59.95591479,101.9577895,0.899149123
19/06/21 01:10,120.1859962,66.3875,59.9718515,101.9678036,0.899113409
19/06/21 01:20,120.1761779,66.49381579,59.96390038,101.9793393,0.899505013
19/06/21 01:30,120.1838878,66.41907581,59.96668233,101.9916786,0.899117481
19/06/21 01:40,120.1834868,66.44378446,59.96590852,102.0016842,0.899292293
19/06/21 01:50,120.183869,66.43738095,59.95947995,102.0126667,0.899717732
19/06/21 02:00,120.1829543,66.35642857,59.96715852,102.0244464,0.898720865
19/06/21 02:10,120.1779793,66.34756579,59.96234023,102.0355536,0.898388471
19/06/21 02:20,120.184953,66.53198622,59.96726817,102.0455614,0.899240288
19/06/21 02:30,120.185849,66.39868421,59.97432957,102.0575,0.898580827
19/06/21 02:40,120.1833709,66.37400689,59.96760652,102.0683214,0.898709273
19/06/21 02:50,120.1852538,66.48063283,59.97019424,102.0784737,0.899381579
19/06/21 03:00,120.1828133,66.36212406,59.95890038,102.0908327,0.898974624
19/06/21 03:10,120.1800031,66.34687343,59.94619674,102.102193,0.898725251
19/06/21 03:20,120.1808866,66.49673559,59.96813283,102.1123393,0.899328634
19/06/21 03:30,120.0100219,98.28265664,59.97350564,102.1255526,0.967593045
19/06/21 03:40,120.1808709,66.76152882,59.96795113,102.1401071,0.899516917
19/06/21 03:50,120.1888095,66.45233083,59.96815476,102.1510893,0.898975877
19/06/21 04:00,120.1863252,66.36906015,59.96588972,102.162875,0.899309524
19/06/21 04:10,120.1828258,66.37140977,59.95104323,102.1739643,0.898904135
19/06/21 04:20,120.1819142,66.51216792,59.96312657,102.1839649,0.899625
19/06/21 04:30,120.1863628,66.44441729,59.96866541,102.1949643,0.899308584
19/06/21 04:40,120.1873183,66.3662218,59.96808271,102.2067544,0.898956767
19/06/21 04:50,120.1869831,66.42735902,59.97530702,102.2169107,0.899207393
19/06/21 05:00,120.1823966,66.36391604,59.96320175,102.227875,0.898796366
19/06/21 05:10,120.1902694,66.39490602,59.97080201,102.2404145,0.898889098
19/06/21 05:20,120.1798872,66.46896303,59.96622494,102.2507719,0.899399749
19/06/21 05:30,120.1921679,66.38087406,59.97376253,102.2617368,0.898972118
19/06/21 05:40,120.18868,66.3683399,59.9787839,102.2729444,0.899030316
19/06/21 05:50,120.1830482,66.71594237,59.95080201,102.2844912,0.900224181
19/06/21 06:00,120.1842763,66.36140038,59.96595238,102.2946786,0.898706767
19/06/21 06:10,120.1763941,66.34411028,59.95942043,102.3064561,0.898974311
19/06/21 06:20,120.1857926,66.57744361,59.97474937,102.3175714,0.89958208
19/06/21 06:30,120.016062,97.9893703,59.9702381,102.3306732,0.967204887
19/06/21 06:40,120.18224,66.44704887,59.9673089,102.3451053,0.899077068
19/06/21 06:50,120.1820081,66.42661028,59.95343672,102.3562105,0.898899749
19/06/21 07:00,120.1771115,66.37690789,59.96075188,102.3662143,0.898615915
19/06/21 07:10,120.1754543,66.35341792,59.95638158,102.3781429,0.899027256
19/06/21 07:20,120.1833521,66.49402256,59.95766917,102.3889649,0.899347118
19/06/21 07:30,120.1822212,66.36088659,59.96524436,102.3992105,0.89889787
19/06/21 07:40,120.1852694,66.3824718,59.96933271,102.412,0.898919173
19/06/21 07:50,120.1802036,66.39372807,59.96219298,102.4228421,0.898988409
19/06/21 08:00,120.175542,66.34536654,59.95142544,102.4329821,0.899077381
19/06/21 08:10,120.1777381,66.33673246,59.95369674,102.4439464,0.898742168
19/06/21 08:20,120.1858051,66.49406328,59.97817669,102.455875,0.899202068
19/06/21 08:30,120.1904511,66.43669799,59.98551378,102.4658947,0.899238409
19/06/21 08:40,120.1817325,66.34875,59.97411341,102.4768596,0.899148496
19/06/21 08:50,120.1755796,66.40337093,59.94994987,102.4886429,0.899009712
19/06/21 09:00,120.180119,66.34678258,59.96596178,102.49975,0.898722118
19/06/21 09:10,120.1769612,66.404599,59.95149749,102.510469,0.898954574
19/06/21 09:20,120.1728008,66.34978383,59.95243108,102.5225088,0.898866228
19/06/21 09:30,120.1823872,66.50485902,59.96437343,102.533614,0.89954386
19/06/21 09:40,120.1901034,66.37216479,59.98232769,102.543625,0.898638158
19/06/21 09:50,120.178396,66.43734023,59.96902882,102.5555439,0.898848997
19/06/21 10:00,120.1861591,66.38525063,59.96776316,102.5663929,0.898884085
19/06/21 10:10,120.1880984,66.36981203,59.97299812,102.5765439,0.898508772
19/06/21 10:20,120.1737124,66.47384398,59.96429825,102.5874912,0.899416353
19/06/21 10:30,120.1618546,66.52097744,59.9475094,102.5996964,0.899502506
19/06/21 10:40,120.1757456,66.40489662,59.96953008,102.6104286,0.898691103
19/06/21 10:50,120.1811873,66.41142857,59.96597744,102.6213929,0.899024749
19/06/21 11:00,120.1855138,66.39693296,59.9720802,102.6333158,0.898369048
19/06/21 11:10,120.1725971,66.37240602,59.96070802,102.6433214,0.898761591
19/06/21 11:20,120.1845583,66.38736216,59.96715852,102.6542857,0.898510338
19/06/21 11:30,120.0042074,98.42196115,59.96476504,102.6687679,0.967910088
19/06/21 11:40,120.1833897,66.51418546,59.97149436,102.6820357,0.898939223
19/06/21 11:50,120.1812625,66.54796992,59.97364035,102.6930179,0.898923246
19/06/21 12:00,120.186604,66.63733396,59.97716479,102.7048214,0.899161341
19/06/21 12:10,120.1824969,66.40845865,59.96800125,102.715,0.898512531
19/06/21 12:20,120.1719016,66.47908521,59.9591604,102.726,0.898884712
19/06/21 12:30,120.1754762,66.56481203,59.95954574,102.7379298,0.898940476
19/06/21 12:40,120.1824969,66.42660088,59.97041353,102.7487719,0.89872713
19/06/21 12:50,120.1778634,66.45478383,59.96108396,102.7589286,0.898848684
19/06/21 13:00,120.1808333,66.41465226,59.96413847,102.77175,0.898704574
19/06/21 13:10,120.1793922,66.50768484,59.96610276,102.7826786,0.898777882
19/06/21 13:20,120.1850825,66.62079783,59.96822577,102.7928246,0.899009398
19/06/21 13:30,120.1730178,66.58293962,59.96662264,102.8045,0.898805566
19/06/21 13:40,120.1840414,66.43577068,59.97109023,102.8157857,0.898316103
19/06/21 13:50,120.1877788,66.47205514,59.96866855,102.825807,0.898779762
19/06/21 14:00,120.17151,66.41013158,59.95976504,102.8367719,0.89843609
19/06/21 14:10,120.1874313,66.46606969,59.97625366,102.8489093,0.898014201
19/06/21 14:20,120.1997711,66.49956502,59.98727822,102.8584478,0.897502576
19/06/21 14:30,120.1994658,66.49898504,59.98698251,102.8697115,0.89750601
19/06/21 14:40,120.1991606,66.49840507,59.98668679,102.8809753,0.897509444
19/06/21 14:50,120.1988553,66.49782509,59.98639108,102.892239,0.897512878
19/06/21 15:00,120.1985501,66.49724512,59.98609537,102.9035027,0.897516312
19/06/21 15:10,120.1982448,66.49666514,59.98579966,102.9147665,0.897519746
19/06/21 15:20,120.1979396,66.49608516,59.98550395,102.9260302,0.89752318
19/06/21 15:30,120.1976343,66.49550519,59.98520824,102.937294,0.897526614
19/06/21 15:40,120.1973291,66.49492521,59.98491253,102.9485577,0.897530048
19/06/21 15:50,120.1970238,66.49434524,59.98461682,102.9598214,0.897533482
19/06/21 16:00,120.1967186,66.49376526,59.9843211,102.9710852,0.897536916
19/06/21 16:10,120.1964133,66.49318529,59.98402539,102.9823489,0.89754035
19/06/21 16:20,120.1961081,66.49260531,59.98372968,102.9936126,0.897543784
19/06/21 16:30,120.1958028,66.49202534,59.98343397,103.0048764,0.897547218
19/06/21 16:40,120.1954976,66.49144536,59.98313826,103.0161401,0.897550652
19/06/21 16:50,120.1951923,66.49086538,59.98284255,103.0274038,0.897554087
19/06/21 17:00,120.1948871,66.49028541,59.98254684,103.0386676,0.897557521
19/06/21 17:10,120.1945818,66.48970543,59.98225113,103.0499313,0.897560955
19/06/21 17:20,120.1942766,66.48912546,59.98195541,103.0611951,0.897564389
19/06/21 17:30,120.1939713,66.48854548,59.9816597,103.0724588,0.897567823
19/06/21 17:40,120.1936661,66.48796551,59.98136399,103.0837225,0.897571257
19/06/21 17:50,120.1933608,66.48738553,59.98106828,103.0949863,0.897574691
19/06/21 18:00,120.1930556,66.48680556,59.98077257,103.10625,0.897578125
19/06/21 18:10,120.1927503,66.48622558,59.98047686,103.1175137,0.897581559
19/06/21 18:20,120.1924451,66.4856456,59.98018115,103.1287775,0.897584993
19/06/21 18:30,120.1921398,66.48506563,59.97988544,103.1400412,0.897588427
19/06/21 18:40,120.1918346,66.48448565,59.97958972,103.1513049,0.897591861
19/06/21 18:50,120.1915293,66.48390568,59.97929401,103.1625687,0.897595295
19/06/21 19:00,120.1912241,66.4833257,59.9789983,103.1738324,0.897598729
19/06/21 19:10,120.1909188,66.48274573,59.97870259,103.1850962,0.897602163
19/06/21 19:20,120.1906136,66.48216575,59.97840688,103.1963599,0.897605598
19/06/21 19:30,120.1903083,66.48158578,59.97811117,103.2076236,0.897609032
19/06/21 19:40,120.1900031,66.4810058,59.97781546,103.2188874,0.897612466
19/06/21 19:50,120.1896978,66.48042582,59.97751975,103.2301511,0.8976159
19/06/21 20:00,120.1893926,66.47984585,59.97722403,103.2414148,0.897619334
19/06/21 20:10,120.1890873,66.47926587,59.97692832,103.2526786,0.897622768
19/06/21 20:20,120.1887821,66.4786859,59.97663261,103.2639423,0.897626202
19/06/21 20:30,120.1884768,66.47810592,59.9763369,103.275206,0.897629636
19/06/21 20:40,120.1881716,66.47752595,59.97604119,103.2864698,0.89763307
19/06/21 20:50,120.1878663,66.47694597,59.97574548,103.2977335,0.897636504
19/06/21 21:00,120.1875611,66.476366,59.97544977,103.3089973,0.897639938
19/06/21 21:10,120.1872558,66.47578602,59.97515406,103.320261,0.897643372
19/06/21 21:20,120.1869505,66.47520604,59.97485834,103.3315247,0.897646806
19/06/21 21:30,120.1866453,66.47462607,59.97456263,103.3427885,0.89765024
19/06/21 21:40,120.18634,66.47404609,59.97426692,103.3540522,0.897653674
19/06/21 21:50,120.1860348,66.47346612,59.97397121,103.3653159,0.897657109
19/06/21 22:00,120.1857295,66.47288614,59.9736755,103.3765797,0.897660543
19/06/21 22:10,120.1854243,66.47230617,59.97337979,103.3878434,0.897663977
19/06/21 22:20,120.185119,66.47172619,59.97308408,103.3991071,0.897667411
19/06/21 22:30,120.1848138,66.47114621,59.97278837,103.4103709,0.897670845
19/06/21 22:40,120.1845085,66.47056624,59.97249265,103.4216346,0.897674279
19/06/21 22:50,120.1842033,66.46998626,59.97219694,103.4328984,0.897677713
19/06/21 23:00,120.183898,66.46940629,59.97190123,103.4441621,0.897681147
19/06/21 23:10,120.1835928,66.46882631,59.97160552,103.4554258,0.897684581
19/06/21 23:20,120.1832875,66.46824634,59.97130981,103.4666896,0.897688015
19/06/21 23:30,120.1829823,66.46766636,59.9710141,103.4779533,0.897691449
19/06/21 23:40,120.182677,66.46708639,59.97071839,103.489217,0.897694883
19/06/21 23:50,120.1823718,66.46650641,59.97042268,103.5004808,0.897698317
20/06/21 00:00,120.1820665,66.46592643,59.97012697,103.5117445,0.897701751
20/06/21 00:10,120.1817613,66.46534646,59.96983125,103.5230082,0.897705185
20/06/21 00:20,120.181456,66.46476648,59.96953554,103.534272,0.89770862
20/06/21 00:30,120.1811508,66.46418651,59.96923983,103.5455357,0.897712054
20/06/21 00:40,120.1808455,66.46360653,59.96894412,103.5567995,0.897715488
20/06/21 00:50,120.1805403,66.46302656,59.96864841,103.5680632,0.897718922
20/06/21 01:00,120.180235,66.46244658,59.9683527,103.5793269,0.897722356
20/06/21 01:10,120.1799298,66.46186661,59.96805699,103.5905907,0.89772579
20/06/21 01:20,120.1796245,66.46128663,59.96776128,103.6018544,0.897729224
20/06/21 01:30,120.1793193,66.46070665,59.96746556,103.6131181,0.897732658
20/06/21 01:40,120.179014,66.46012668,59.96716985,103.6243819,0.897736092
20/06/21 01:50,120.1787088,66.4595467,59.96687414,103.6356456,0.897739526
20/06/21 02:00,120.1784035,66.45896673,59.96657843,103.6469093,0.89774296
20/06/21 02:10,120.1780983,66.45838675,59.96628272,103.6581731,0.897746394
20/06/21 02:20,120.177793,66.45780678,59.96598701,103.6694368,0.897749828
20/06/21 02:30,120.1774878,66.4572268,59.9656913,103.6807005,0.897753262
20/06/21 02:40,120.1771825,66.45664683,59.96539559,103.6919643,0.897756696
20/06/21 02:50,120.1768773,66.45606685,59.96509987,103.703228,0.89776013
20/06/21 03:00,120.176572,66.45548687,59.96480416,103.7144918,0.897763565
20/06/21 03:10,120.1762668,66.4549069,59.96450845,103.7257555,0.897766999
20/06/21 03:20,120.1759615,66.45432692,59.96421274,103.7370192,0.897770433
20/06/21 03:30,120.1756563,66.45374695,59.96391703,103.748283,0.897773867
20/06/21 03:40,120.175351,66.45316697,59.96362132,103.7595467,0.897777301
20/06/21 03:50,120.1750458,66.452587,59.96332561,103.7708104,0.897780735
20/06/21 04:00,120.1747405,66.45200702,59.9630299,103.7820742,0.897784169
20/06/21 04:10,120.1744353,66.45142705,59.96273418,103.7933379,0.897787603
20/06/21 04:20,120.17413,66.45084707,59.96243847,103.8046016,0.897791037
20/06/21 04:30,120.1738248,66.45026709,59.96214276,103.8158654,0.897794471
20/06/21 04:40,120.1735195,66.44968712,59.96184705,103.8271291,0.897797905
20/06/21 04:50,120.1732143,66.44910714,59.96155134,103.8383929,0.897801339
20/06/21 05:00,120.172909,66.44852717,59.96125563,103.8496566,0.897804773
20/06/21 05:10,120.1726038,66.44794719,59.96095992,103.8609203,0.897808207
20/06/21 05:20,120.1722985,66.44736722,59.96066421,103.8721841,0.897811641
20/06/21 05:30,120.1719933,66.44678724,59.96036849,103.8834478,0.897815076
20/06/21 05:40,120.171688,66.44620726,59.96007278,103.8947115,0.89781851
20/06/21 05:50,120.1713828,66.44562729,59.95977707,103.9059753,0.897821944
20/06/21 06:00,120.1710775,66.44504731,59.95948136,103.917239,0.897825378
20/06/21 06:10,120.1707723,66.44446734,59.95918565,103.9285027,0.897828812
20/06/21 06:20,120.170467,66.44388736,59.95888994,103.9397665,0.897832246
20/06/21 06:30,120.1701618,66.44330739,59.95859423,103.9510302,0.89783568
20/06/21 06:40,120.1698565,66.44272741,59.95829852,103.962294,0.897839114
20/06/21 06:50,120.1695513,66.44214744,59.9580028,103.9735577,0.897842548
20/06/21 07:00,120.169246,66.44156746,59.95770709,103.9848214,0.897845982
20/06/21 07:10,120.1689408,66.44098748,59.95741138,103.9960852,0.897849416
20/06/21 07:20,120.1686355,66.44040751,59.95711567,104.0073489,0.89785285
20/06/21 07:30,120.1683303,66.43982753,59.95681996,104.0186126,0.897856284
20/06/21 07:40,120.168025,66.43924756,59.95652425,104.0298764,0.897859718
20/06/21 07:50,120.1677198,66.43866758,59.95622854,104.0411401,0.897863152
20/06/21 08:00,120.1674145,66.43808761,59.95593283,104.0524038,0.897866587
20/06/21 08:10,120.1671093,66.43750763,59.95563711,104.0636676,0.897870021
20/06/21 08:20,120.166804,66.43692766,59.9553414,104.0749313,0.897873455
20/06/21 08:30,120.1664988,66.43634768,59.95504569,104.0861951,0.897876889
20/06/21 08:40,120.1661935,66.4357677,59.95474998,104.0974588,0.897880323
20/06/21 08:50,120.1658883,66.43518773,59.95445427,104.1087225,0.897883757
20/06/21 09:00,120.165583,66.43460775,59.95415856,104.1199863,0.897887191
20/06/21 09:10,120.1652778,66.43402778,59.95386285,104.13125,0.897890625
20/06/21 09:20,120.1649725,66.4334478,59.95356714,104.1425137,0.897894059
20/06/21 09:30,120.1646673,66.43286783,59.95327142,104.1537775,0.897897493
20/06/21 09:40,120.164362,66.43228785,59.95297571,104.1650412,0.897900927
20/06/21 09:50,120.1640568,66.43170788,59.95268,104.1763049,0.897904361
20/06/21 10:00,120.1637515,66.4311279,59.95238429,104.1875687,0.897907795
20/06/21 10:10,120.1634463,66.43054792,59.95208858,104.1988324,0.897911229
20/06/21 10:20,120.163141,66.42996795,59.95179287,104.2100962,0.897914663
20/06/21 10:30,120.1628358,66.42938797,59.95149716,104.2213599,0.897918098
20/06/21 10:40,120.1625305,66.428808,59.95120145,104.2326236,0.897921532
20/06/21 10:50,120.1622253,66.42822802,59.95090573,104.2438874,0.897924966
20/06/21 11:00,120.16192,66.42764805,59.95061002,104.2551511,0.8979284
20/06/21 11:10,120.1616148,66.42706807,59.95031431,104.2664148,0.897931834
20/06/21 11:20,120.1613095,66.4264881,59.9500186,104.2776786,0.897935268
20/06/21 11:30,120.1610043,66.42590812,59.94972289,104.2889423,0.897938702
20/06/21 11:40,120.160699,66.42532814,59.94942718,104.300206,0.897942136
20/06/21 11:50,120.1603938,66.42474817,59.94913147,104.3114698,0.89794557
20/06/21 12:00,120.1600885,66.42416819,59.94883576,104.3227335,0.897949004
20/06/21 12:10,120.1597833,66.42358822,59.94854005,104.3339973,0.897952438
20/06/21 12:20,120.159478,66.42300824,59.94824433,104.345261,0.897955872
20/06/21 12:30,120.1591728,66.42242827,59.94794862,104.3565247,0.897959306
20/06/21 12:40,120.1588675,66.42184829,59.94765291,104.3677885,0.89796274
20/06/21 12:50,120.1585623,66.42126832,59.9473572,104.3790522,0.897966174
20/06/21 13:00,120.158257,66.42068834,59.94706149,104.3903159,0.897969609
20/06/21 13:10,120.1579518,66.42010836,59.94676578,104.4015797,0.897973043
20/06/21 13:20,120.1576465,66.41952839,59.94647007,104.4128434,0.897976477
20/06/21 13:30,120.1573413,66.41894841,59.94617436,104.4241071,0.897979911
20/06/21 13:40,120.157036,66.41836844,59.94587864,104.4353709,0.897983345
20/06/21 13:50,120.1567308,66.41778846,59.94558293,104.4466346,0.897986779
20/06/21 14:00,120.1564255,66.41720849,59.94528722,104.4578984,0.897990213
20/06/21 14:10,120.1561203,66.41662851,59.94499151,104.4691621,0.897993647
20/06/21 14:20,120.155815,66.41604853,59.9446958,104.4804258,0.897997081
20/06/21 14:30,120.1785031,66.47998798,59.97158721,104.4897885,0.897975074
20/06/21 14:40,120.1861967,66.55848997,59.9714693,104.5004912,0.897925439
20/06/21 14:50,120.1741416,66.53405388,59.95888158,104.5114737,0.897466165
20/06/21 15:00,120.1739411,66.47149123,59.95888784,104.5232679,0.897398183
20/06/21 15:10,120.1840132,66.485401,59.97053885,104.5344035,0.897426692
20/06/21 15:20,120.1797306,66.53413221,59.96294799,104.5444286,0.897574875
20/06/21 15:30,120.0040946,98.58530388,59.97177632,104.5589217,0.968183271
20/06/21 15:40,120.180166,66.7627005,59.96438283,104.5722143,0.898297306
20/06/21 15:50,120.1761435,66.58871554,59.96323622,104.5832143,0.897323622
20/06/21 16:00,120.1725031,66.47743108,59.96440163,104.5951579,0.896955201
20/06/21 16:10,120.1841009,66.49387218,59.97010338,104.606,0.897123747
20/06/21 16:20,120.1858177,66.89459273,59.96988409,104.6162143,0.89799812
20/06/21 16:30,120.1766855,66.66088346,59.96033521,104.6280351,0.897072368
20/06/21 16:40,120.1643264,66.64493734,59.9520896,104.6391579,0.897633772
20/06/21 16:50,120.1836497,66.58504386,59.96677318,104.6494107,0.897322368
20/06/21 17:00,120.1812155,66.48314536,59.9679386,104.662,0.896900689
20/06/21 17:10,120.1845332,66.52835213,59.97744674,104.673125,0.897214599
20/06/21 17:20,120.1827788,66.54967419,59.96453008,104.6831429,0.896865915
20/06/21 17:30,120.1753227,66.53774123,59.96255952,104.6941404,0.897218672
20/06/21 17:40,120.178067,66.72007519,59.96829887,104.7059474,0.897503759
20/06/21 17:50,120.1890288,66.59646617,59.97376566,104.7161579,0.89760683
20/06/21 18:00,120.1871021,66.53416353,59.9585683,104.7271404,0.897294173
20/06/21 18:10,120.1824405,66.51350251,59.9664693,104.7390714,0.896843672
20/06/21 18:20,120.1734367,66.73471491,59.94987782,104.7500351,0.897243108
20/06/21 18:30,120.1799812,66.53636905,59.96787907,104.7611053,0.897075501
20/06/21 18:40,120.1928276,66.47511161,59.96951436,104.7731802,0.897533617
20/06/21 18:50,120.1978012,66.46893698,59.97328533,104.7841972,0.897753529
20/06/21 19:00,120.1976749,66.46857637,59.97313809,104.7955549,0.897752271
20/06/21 19:10,120.1975485,66.46821575,59.97299084,104.8069126,0.897751013
20/06/21 19:20,120.1974221,66.46785513,59.9728436,104.8182704,0.897749754
20/06/21 19:30,120.1972958,66.46749452,59.97269635,104.8296281,0.897748496
20/06/21 19:40,120.1971694,66.4671339,59.97254911,104.8409858,0.897747238
20/06/21 19:50,120.1970431,66.46677329,59.97240186,104.8523436,0.89774598
20/06/21 20:00,120.1969167,66.46641267,59.97225462,104.8637013,0.897744721
20/06/21 20:10,120.1967903,66.46605205,59.97210737,104.875059,0.897743463
20/06/21 20:20,120.196664,66.46569144,59.97196013,104.8864168,0.897742205
20/06/21 20:30,120.1965376,66.46533082,59.97181288,104.8977745,0.897740946
20/06/21 20:40,120.1964112,66.4649702,59.97166564,104.9091322,0.897739688
20/06/21 20:50,120.1962849,66.46460959,59.97151839,104.92049,0.89773843
20/06/21 21:00,120.1961585,66.46424897,59.97137115,104.9318477,0.897737172
